"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.85509645715373","6.00974737578635","6.21664426784134","6.35469579343656","6.3307008618812","6.33922982062751","6.28169329458008","6.17996399865247","6.31209910753931","6.95360465736747","6.7487943098205","6.58614520838635","6.56035321144798","6.58432319670412","6.6767780646844","6.73255225771235","6.81224913908683","6.73405589183671","6.77627996639503","6.84220123517788","","",
"Ecuador","ECU","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96102405","1.25510871","1.41283405","1.6680541","1.73261905","1.68276167","1.81756639","2.04557729","2.09913039","2.38107014","2.83477521","3.06546903","3.43776536","3.82528639","4.11469746","4.31252193","4.41607189","4.54476023","4.92990112","4.82940865","","",
"Egypt, Arab Rep.","EGY","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73206902","1.84800255","1.89907742","1.66768789","1.57912993","1.5893116","1.74427295","1.56855941","1.53611362","1.53460777","1.36768842","1.47459912","1.35230184","1.43904543","1.48455393","1.66732967","1.65568364","1.7446686","1.42153192","1.31698537","","",
"Euro area","EMU","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42357816782836","6.52690676918374","6.6839912886738","6.81108350199636","6.78446489174031","6.86937002701625","6.82636464124057","6.73819552851378","6.96417101110489","7.56740719207643","7.53422854049558","7.38918099788113","7.41484549849605","7.47729341563142","7.514886110297","7.5038425986653","7.57735024970687","7.5478804502727","7.5477827992378","7.59410204985164","","",
"Eritrea","ERI","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05245137","1.79195142","2.11955547","1.66898465","1.55933774","0.85298663","0.81826532","1.21488249","1.48372126","1.0316931","1.02692974","0.77091092","0.79316747","0.77988005","0.51415253","0.74046415","0.7334801","1.00735641","0.6442942","0.78496498","","",
"Spain","ESP","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.91906023","4.87461853","4.89811945","5.37842989","5.46495342","5.53264093","5.64479733","5.72513008","6.14247751","6.83674145","6.78822565","6.73760843","6.6031642","6.43856239","6.38650513","6.50834465","6.40582085","6.31750059","6.31789398","6.44906759","","",
"Estonia","EST","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92247367","3.73844242","3.58231616","3.69699931","3.78673196","3.74367166","3.5632844","3.74114037","4.35441494","5.02610111","4.6538105","4.32462502","4.40868425","4.5115447","4.58424425","4.78245449","4.85010386","4.84546947","4.92211819","5.00857496","","",
"Ethiopia","ETH","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79954505","2.01542234","2.08121467","2.27634859","1.32523537","1.72821558","1.1201272","1.33306789","0.51425028","0.90700835","0.94396371","0.38117662","1.06663215","1.0996722","0.71479219","0.96540976","0.90002781","0.86126679","0.77089483","0.73514652","","",
"European Union","EUU","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.31169775390093","6.4210459169856","6.58509120565902","6.72374031665447","6.68039798825389","6.74634419946489","6.69192778594739","6.59731334702421","6.80156686760521","7.40127540246365","7.34027832443102","7.25845720279164","7.29163055954245","7.36526585571339","7.39017017998048","7.36300099220311","7.43082181738714","7.39287989124284","7.39683746309654","7.42751740792986","","",
"Fragile and conflict affected situations","FCS","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84057290162246","2.10746628495086","1.90635971070619","2.00222779231994","2.04246797099565","1.77460026269193","1.97956320982974","1.89518577224645","1.56299110767722","1.70774431262465","1.56577132994262","1.55286166553985","1.38550588699371","1.18867987116135","1.200349555633","0.958784934895118","0.904708170625226","1.09590252171065","1.17585312182751","1.16888355854629","","",
"Finland","FIN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37109375","5.52642822","5.85965347","6.13726616","6.27308273","6.44868755","6.52324486","6.35544682","6.57666636","7.23975086","7.1804533","7.30151606","7.64987373","7.79147577","7.78149462","7.577631","7.29918051","7.11996555","7.09846258","7.33806992","","",
"Fiji","FJI","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63133216","2.08654332","2.20177889","2.22326541","2.21771884","2.41684818","2.47551131","2.46818185","2.21144342","2.19237089","2.18311357","1.88993454","1.91403723","1.87161994","2.0661068","2.09847856","2.09586525","2.11070943","2.31982136","2.49526525","","",
"France","FRA","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.97070265","7.06165648","7.31639624","7.32370901","7.3839097","7.41065979","7.40223742","7.33408403","7.4163928","7.97806454","7.9076767","7.85247898","7.94105148","8.04127502","8.13847065","8.2843132","8.61875916","8.59649086","8.49391079","8.32757092","","",
"Faroe Islands","FRO","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74815881","1.82439423","1.69748759","2.1074121","2.32524157","2.65960002","2.6138339","2.45827222","2.94638777","2.18535709","2.28946137","3.035074","2.57380128","2.76707363","3.33988452","3.21473742","3.48056149","3.15361023","3.06692934","3.24186134","","",
"Gabon","GAB","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06383753","1.26300156","1.1996057","1.43528521","1.35957193","1.05433357","1.21738088","1.23346984","1.06247258","1.54066825","1.57325673","1.58558393","1.48285818","1.82302856","1.51668763","1.56549311","2.01055026","1.759763","1.60853457","1.66962504","","",
"United Kingdom","GBR","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52005482","5.7884984","6.15115213","6.37286091","6.72644663","6.86174393","7.06341505","7.0624342","7.38709784","8.17551804","8.07929516","8.06530571","8.05242443","7.97009706","7.96156025","7.92137241","7.92683458","7.8130374","7.86187077","8.06920433","","",
"Georgia","GEO","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82085955","1.13540304","1.12198305","1.14707553","1.17821789","1.20532358","1.18501806","1.09324026","1.53493118","2.0496459","1.93382823","1.4011538","1.56462336","1.85709786","2.18159604","2.64034176","2.93001461","2.62671113","2.80701351","2.7172761","","",
"Ghana","GHA","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77580416","1.06371319","0.6973545","0.82477731","0.72471851","1.46986449","1.47501886","1.64793336","1.76051533","2.1821301","2.38449693","2.36648655","1.98409915","1.8705864","1.43829823","1.62140036","1.32770717","1.08722985","1.37648439","1.3756671","","",
"Gibraltar","GIB","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3012518","0.37107077","0.64011812","0.42212996","0.24164152","0.26129073","0.24835719","0.24066733","0.26959306","0.26025116","0.36297843","0.51036745","0.51431358","0.48858508","0.61062747","0.42931205","0.66376048","0.59996831","0.60100216","0.89733303","","",
"Gambia, The","GMB","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58467138","0.59348536","0.52695286","0.5704515","0.75893098","0.79390073","0.85979617","0.68640298","0.70842141","0.8801949","0.8924976","1.01449692","1.17241848","1.08376515","1.09228694","0.99829203","1.2897681","1.06097889","1.0711875","1.04134357","","",
"Guinea-Bissau","GNB","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14870167","2.88784122","1.7342999","2.24631","3.22254682","2.6890204","2.48776817","2.52953649","2.21401811","2.66725206","1.03795934","0.43690559","0.50444686","0.55160207","0.59649962","0.53779852","0.48464295","0.49838862","0.55349988","0.53241199","","",
"Equatorial Guinea","GNQ","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31905925","0.18987575","0.15856928","0.19967191","0.16040288","0.20671788","0.26126072","0.28975412","0.29779997","0.58800715","0.45372462","0.40495625","0.5242337","0.42721474","0.47094306","0.55440164","0.69449264","0.59081894","0.61581403","0.6663335","","",
"Greece","GRC","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46380281","5.04882431","4.97795296","5.05799437","4.74509525","5.21023846","5.08809328","5.31898928","5.7675848","6.42686462","6.61249924","6.04027748","5.67585993","5.10615826","4.50618839","4.58808708","4.33708858","4.22217941","4.1116519","3.77202368","","",
"Grenada","GRD","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86039829","2.14943409","2.71163964","2.16133189","2.59474087","2.42088819","2.04412723","2.00870275","1.96291316","2.17009401","2.05670786","2.41611266","2.38694572","2.27822328","2.09314442","1.93493724","1.76571214","1.88796353","1.86228776","2.05514193","","",
"Greenland","GRL","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91270578","1.98151731","1.94472075","2.04143453","2.02383399","1.88115692","2.06660724","1.97886395","2.05417776","2.25978446","2.06141663","1.99350357","2.02623343","2.21485376","2.2379632","2.27820134","2.28762269","2.2005887","2.20523524","2.38681698","","",
"Guam","GUM","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78830886","1.63222313","1.73537362","1.72906756","1.73979592","1.78054142","1.65196764","1.68370438","1.69491994","1.88041234","1.81934333","2.02701139","1.79707813","1.88811827","2.1751008","2.35677791","2.5319159","2.79179382","2.95149136","2.93101764","","",
"High income","HIC","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.60333731471627","5.88562773460323","6.11858228751125","6.27338222592709","6.31409060220953","6.34550143340595","6.38463320909732","6.41115588589241","6.62782822018957","7.27290044558822","7.22280295354383","7.32159613261577","7.3443190538637","7.34003204487441","7.46924312146768","7.61939384112192","7.70594188955303","7.66037612073068","7.63550430610869","7.74229724380145","","",
"Hong Kong SAR, China","HKG","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02285886","2.49121737","2.54012251","2.61311603","2.45127177","2.91977572","3.27406335","3.33394718","3.31875801","3.96730256","3.69605827","3.89370441","3.3830452","3.4937377","3.19305706","2.94796515","3.07464957","2.83728838","2.83169007","2.85265684","","",
"Heavily indebted poor countries (HIPC)","HPC","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14730206785016","1.28610997724516","1.2449488984636","1.32030897799135","1.3137853574822","1.37814538458687","1.37182513434574","1.37850625070706","1.2918815896324","1.40852198437607","1.32759870576954","1.27014361330303","1.28122157875883","1.31319221983898","1.33556257885666","1.48336430235823","1.43484094121945","1.39399310110771","1.39371780820646","1.42171168596141","","",
"Croatia","HRV","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.55928183","5.94714975","4.90275335","5.17067385","5.24448776","5.87091017","5.90844393","6.46083927","6.47901201","6.77206087","6.74670696","6.36794853","6.43348598","5.5437026","5.63077784","5.63971424","5.65209961","5.59909582","5.64517641","5.69058323","","",
"Haiti","HTI","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86399877","0.72340935","0.48501268","0.49904776","0.58947575","0.59453064","0.29385617","0.81008244","0.84028471","0.80493104","0.82650578","0.42167205","0.45754522","0.48876396","0.47937906","0.55998266","0.53998089","0.56357861","0.55767161","0.52095848","","",
"Hungary","HUN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66643333","4.56684017","4.93060112","5.68199396","5.40987921","5.61317968","5.47871208","4.89114428","4.80790472","4.92138481","4.97239828","4.96027899","4.8177495","4.79953051","4.71063042","4.6497283","4.73662853","4.617239","4.55338621","4.31688643","","",
"IBRD only","IBD","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20545307071343","2.22684790109867","2.19287180682188","2.25886396646823","2.27129312272712","2.28939942203304","2.37616934977783","2.39549377849898","2.52209828701715","2.76379368238533","2.66099203897699","2.68659835702826","2.74667676801958","2.82173188757008","2.87292999602887","2.97448970468314","2.91315201168601","2.9359920124716","2.91022212793957","2.9585648703586","","",
"IDA & IBRD total","IBT","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.11545269909624","2.14497869840786","2.10746519127216","2.17525871595104","2.18729907233406","2.20503102689297","2.27533212365937","2.29841203988911","2.40812009897435","2.63109275237634","2.53831768273951","2.57464334263129","2.63419001297652","2.70166934540653","2.74525291676606","2.83749465914265","2.78466688280059","2.81232250721365","2.78991073642547","2.83280332089776","","",
"IDA total","IDA","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10422867541417","1.21710566832668","1.19987206705028","1.27518951819003","1.27268140012774","1.26663199562521","1.16232518644568","1.1617340862546","1.06869616875904","1.10070946970775","1.04009992544442","0.964163636874843","1.01148136438332","0.99551000999497","0.99652369578965","1.06764590490198","1.04314834622499","1.02657168552715","1.05062288782874","1.05022388287061","","",
"IDA blend","IDB","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.979937139475832","1.05178836763402","0.929951285554962","0.922611498078851","1.03968964993511","1.00363888752915","0.87492810000323","0.869743047973759","0.796575693984402","0.777787526670364","0.778778288367033","0.800990946839503","0.89317115968178","0.874830271883081","0.87784353994578","0.955455960370825","0.967265789713157","0.94741387667404","1.0133915641344","0.985549221620316","","",
"Indonesia","IDN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5497337","0.77221423","0.67425042","0.81785041","0.74926209","0.73213077","0.83084285","1.01869869","0.89791238","0.92164314","0.66109073","0.70177156","0.76724905","0.81686825","0.99250942","1.15799761","1.37558305","1.34984493","1.395854","1.42157829","","",
"IDA only","IDX","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18258890347392","1.31994095923357","1.3748679724248","1.5096961344089","1.43732624701847","1.46043188622063","1.39374989298065","1.39113617957334","1.28118339295279","1.33150364773957","1.23890150241833","1.12363859207686","1.13832629335406","1.12815259010233","1.12679239742117","1.18565539580461","1.11810753730191","1.09709684766355","1.08282304458391","1.10519476994486","","",
"Isle of Man","IMN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8344298","0.80468142","0.77020192","0.75024331","0.71163464","0.76303685","0.7453534","0.73512703","0.79527897","0.89261264","0.85750186","0.93731916","0.93186861","0.86504191","0.85653549","0.92193186","0.94049966","0.96734679","0.8878178","0.9882924","","",
"Not classified","INX","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57660961","5.0174408","5.27241421","5.52104282","5.70013952","6.03010559","5.84978437","6.18444777","7.22561455","8.09736061","8.00348186","7.67608261","7.64280462","7.26879978","6.77029276","5.26821184","5.39948225","5.15522861","5.08517361","4.98130083","","",
"Iran, Islamic Rep.","IRN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80146801","2.06676865","1.876436","2.0367558","1.88239682","1.98597813","2.20625329","2.01693583","1.96143591","2.38414907","2.16590619","2.19298649","2.25898814","2.285882","3.40468502","3.91176152","4.33774042","4.34650517","3.88674212","3.32201433","","",
"Iraq","IRQ","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35636818","2.72581029","2.02030635","1.60889304","2.03766322","2.38125706","2.92355037","2.38663769","2.08887649","1.0089587","1.14635122","1.03747571","0.73074305","0.71533507","1.75485778","2.0427351","2.2101748","","",
"Iceland","ISL","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.19458771","7.07461071","7.70809269","7.90755463","7.55137873","7.24719477","6.98110819","6.85141087","6.85962439","7.16391802","6.67772865","6.56287003","6.53846169","6.55948162","6.62376881","6.52118683","6.59988451","6.81069565","6.9625082","7.16049767","","",
"Israel","ISR","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28044367","4.51927042","4.56451702","4.41909742","4.33260584","4.26547098","4.30399895","4.16990328","4.2657795","4.32514524","4.40657234","4.37532711","4.45454311","4.48874855","4.50931168","4.50208521","4.54183674","4.65674925","4.86226082","4.83341503","","",
"Italy","ITA","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49627781","5.77401066","5.89694309","5.90086746","6.22569847","6.46201897","6.55959702","6.30452633","6.62789488","7.00957918","6.9949379","6.7571559","6.66466141","6.64814186","6.68862152","6.59266424","6.49173546","6.39856386","6.40597105","6.40774679","","",
"Jamaica","JAM","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18738079","2.40047431","2.76125193","2.04667401","2.47339988","2.23363161","2.00050378","2.66426182","2.95135403","2.94775486","3.04630113","3.09657669","2.78245997","2.97219205","3.06122088","3.55883765","3.62553787","4.06523371","3.88880515","3.97862124","","",
"Jordan","JOR","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20303917","4.37366676","4.4390521","4.11859417","3.44000936","4.44371986","4.0058136","4.5643487","5.13681602","6.18757915","5.45029879","5.49565887","5.03539467","4.41074276","4.64796257","3.99459672","3.47255588","3.57597733","3.76851439","3.8803432","","",
"Japan","JPN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65793514","5.86137772","5.93724489","5.98652935","6.04880905","6.21599388","6.17422676","6.32067156","6.56596708","7.28296947","7.42507124","8.78255081","8.9568243","8.99433613","9.02501678","9.03866768","8.95745564","8.97414494","9.00402641","9.00933933","","",
"Kazakhstan","KAZ","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1195817","1.96616614","1.93378139","2.04059863","2.32005072","2.53249097","2.31393433","1.79149234","2.26626062","2.65606928","1.84399521","1.84243858","2.06988883","1.84699535","2.13331342","1.91990709","2.04025173","1.89267063","1.71429646","1.67075253","","",
"Kenya","KEN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3265835","1.39981031","1.50157619","1.48842263","1.41600752","1.48269117","1.45845628","1.55638492","1.63804531","1.68060637","1.77154577","1.79380906","1.81927824","1.85911059","2.04217196","2.10761213","2.2007997","1.77812445","1.85613954","2.11127639","","",
"Kyrgyz Republic","KGZ","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13439822","2.00316715","2.21980429","2.26654887","2.33701825","3.79884839","4.2117753","3.08531475","2.89586782","3.48071527","3.41518068","3.69314885","4.22100592","3.94686079","2.74904537","2.71162796","2.49723411","2.34767461","2.4247191","2.31117272","","",
"Cambodia","KHM","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29260528","1.18493986","1.40066004","1.48519921","1.37274647","1.22052443","0.95991439","0.97199392","1.02431202","1.21738589","1.36283231","1.27987134","1.406703","1.41955817","1.23977208","1.34465146","1.33381462","1.51867294","1.66258287","1.69888663","","",
"Kiribati","KIR","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.35801697","11.8736887","11.40624046","10.25741005","12.06273365","11.09584999","9.60938358","9.15723324","10.5","8.59411716","8.41764736","8.13068199","7.63586998","7.77604151","8.2311554","6.80701733","7.41373968","8.08713627","8.70329475","8.44735909","","",
"St. Kitts and Nevis","KNA","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01197886","1.91941488","1.92994869","2.09647655","2.16082859","2.22139931","2.23068857","2.08316684","1.86186659","2.04347682","2.00846744","1.95237958","2.02594805","2.00137854","2.02152371","2.01014233","2.26066041","2.32647777","2.39570522","2.65798831","","",
"Korea, Rep.","KOR","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96156311","2.4766221","2.35344291","2.47796965","2.48939943","2.63443613","2.91707134","3.01493216","3.09052038","3.42186904","3.51182413","3.51881123","3.53646016","3.61362767","3.71141768","3.81570315","3.97724891","4.11588812","4.40991306","4.8600049","","",
"Kuwait","KWT","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59847903","2.51523924","2.39986205","2.12393045","1.79756808","1.53422332","1.39375639","1.47248399","1.50249875","2.20796156","2.25556993","1.97078478","1.94725168","2.08904266","2.46660924","3.57679915","4.03627825","3.98828053","4.49770689","4.77939463","","",
"Latin America & Caribbean (excluding high income)","LAC","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06506889586996","3.07984314646307","2.95461021808805","3.03462285307774","3.10415234512603","3.09646027112285","3.1931982185374","3.32221885024821","3.42622059461215","3.8094238622112","3.7161827167314","3.69197244249506","3.68721742367689","3.8531813789799","3.9177703933846","4.19692874890495","4.05674259234501","4.16884079092933","3.99642145690731","3.98866371790388","","",
"Lao PDR","LAO","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23306","1.32956684","1.01875472","1.0962522","0.79425526","0.90671813","0.64221591","0.57034886","0.51332533","1.14663947","0.60363609","0.36693901","0.43670171","0.71266264","0.68373322","0.86391306","0.76494843","0.88887793","0.8692286","0.9597249","","",
"Lebanon","LBN","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.23033118","3.45373368","3.0508182","2.9405055","2.97050238","2.89967036","3.55161381","3.51307607","3.07545185","2.67665195","2.99844646","3.57469654","3.04556966","3.11619139","3.56868696","3.32042265","3.66814661","3.61839676","4.33740377","4.23522329","","",
